delta,theta,alpha,beta,gama
3.12050667292e+40,13.4426538017,-10.3403037686,1.23245847499,-9.36346387864
2.74117863207e+40,13.695328923,-9.16502358535,2.38207702557,-6.44198059813
2.3200431856e+40,13.527939972,-7.76987823996,2.47670145259,1.57096891812
1.85425668084e+40,12.9776714523,-6.27104809178,1.95425989304,7.60502367587
1.34082244098e+40,12.0934413377,-4.76165029099,1.37255053829,7.66383863549
7.76584192774e+39,10.9338807256,-3.3037667009,0.899030296011,3.51755410268
1.58219298577e+39,9.56501817607,-1.92556537787,0.12121956384,-1.12160665317
-5.17768208879e+39,8.05773648558,-0.623989371954,-1.66230892517,-4.36051203347
-1.25505479035e+40,6.48508056576,0.627393445658,-4.79313012724,-5.71653676916
-2.05750476401e+40,4.91950580932,1.86664486073,-8.64244569254,-4.58692230442
-2.9291778706e+40,3.43016156375,3.12972089156,-11.5059441113,-1.07057961023
-3.87433704104e+40,2.08030940325,4.43703624156,-11.2190682778,2.82605423428
-4.89745636741e+40,0.924979231715,5.78266094381,-6.27763765072,4.68533792148
-6.00322927837e+40,0.00896140477522,7.12810070867,3.08683694285,4.14773580883
-7.19657691981e+40,-0.634781989146,8.40185668369,14.4804793448,2.59759864397
-8.48265674163e+40,-0.986226708985,9.50498558987,23.9114775629,0.670938384321
-9.86687129125e+40,-1.03888043682,10.3219275744,27.2425550886,-2.22473982884
-1.13548772145e+41,-0.799844791502,10.7351093838,21.9869796884,-5.50599668971
-1.29525944645e+41,-0.289348345825,10.6413051257,8.65380679364,-6.37217582658
-1.46662157191e+41,0.460224745556,9.96747510413,-9.05082435046,-2.77888851257
-1.65022160063e+41,1.40576564116,8.68386165745,-25.3898493508,3.27259150757
-1.84673625399e+41,2.49527103581,6.81251200594,-34.7166825669,7.09767980482
-2.05687247626e+41,3.67000132964,4.43003527642,-33.6699742461,6.09005891699
-2.2813684599e+41,4.86688637186,1.66415982694,-22.5023841323,1.92975111971
-2.52099469162e+41,6.0210909017,-1.3155752293,-4.98261739409,-2.1050781044
-2.77655501932e+41,7.0686457636,-4.31197821696,13.0659241629,-4.5547653999
-3.04888773965e+41,7.94904846031,-7.1176526231,25.9572523128,-5.57373543242
-3.3388667062e+41,8.60773693681,-9.53383293473,30.1597134507,-4.64961218249
-3.647402458e+41,8.99834164123,-11.3886176759,25.3520576816,-0.740654332372
-3.97544336836e+41,9.08462601376,-12.5527274519,14.1873558716,4.98650166106
-4.32397681348e+41,8.84203823249,-12.9511800477,1.00015062761,8.40341331904
-4.69403036067e+41,8.2588152215,-12.5696818665,-9.90978028481,5.9933595793
-5.08667297573e+41,7.33659711927,-11.4551120676,-15.720646191,-1.07426671484
-5.50301624884e+41,6.09052621107,-9.71014659833,-15.7843939562,-7.41064923799
-5.94421563853e+41,4.54882436465,-7.48268091924,-11.4426087915,-8.14277640492
-6.41147173281e+41,2.75186609799,-4.95120896553,-5.16584755154,-3.05100538544
-6.90603152665e+41,0.750785925573,-2.30770084142,0.553313302909,3.58913314294
-7.42918971484e+41,-1.39432364615,0.260231745482,4.08636499943,6.77403617018
-7.98228999901e+41,-3.61655327036,2.58602415843,5.02764550149,4.68763942364
-8.56672640747e+41,-5.84457392469,4.53800287487,3.99774627623,-0.223035974428
-9.18394462629e+41,-8.00519617655,6.02904202961,2.1047590926,-3.65909217881
-9.8354433399e+41,-10.0259948436,7.02113854693,0.361061957247,-3.33710164374
-1.05227755792e+42,-11.8379082018,7.5245120376,-0.706684147903,-0.775728226848
-1.12475500746e+42,-13.3777275612,7.59143207032,-1.13271732224,0.887048029476
-1.2011432612e+42,-14.5903940981,7.30565867244,-1.27839380113,0.611105127154
-1.28161473878e+42,-15.4310222526,6.76896188451,-1.44419320258,0.110786815418
-1.36634783601e+42,-15.8665802016,6.08649697356,-1.58417843094,0.731977962607
-1.45552705925e+42,-15.8771723719,5.35288598428,-1.31548961664,1.26262172374
-1.54934315858e+42,-15.4568800021,4.64075716477,-0.208390745726,0.100633331049
-1.64799325932e+42,-14.6141248064,3.99320121237,1.84438498353,-1.60833950772
-1.75168099134e+42,-13.3715327833,3.42108551498,4.41581524059,-1.18232344037
-1.86061661562e+42,-11.7652904031,2.90548975256,6.62106860504,1.32440598976
-1.9750171475e+42,-9.84400164835,2.40480539552,7.45319999642,2.3831933798
-2.09510647575e+42,-7.66707485903,1.86534163206,6.21055195182,-0.297531758667
-2.221115477e+42,-5.30269421937,1.2336950575,2.80427720827,-3.91977929202
-2.35328212447e+42,-2.82545698592,0.468819327531,-2.18335842143,-3.46971942074
-2.49185159032e+42,-0.313776687725,-0.448202142963,-7.66788709592,1.7953675744
-2.63707634067e+42,2.15284322006,-1.50817817634,-12.3227290878,6.61531275572
-2.78921622234e+42,4.49656824549,-2.67235280201,-14.8167091503,5.3213171832
-2.94853854011e+42,6.64393180175,-3.8754620146,-14.054839743,-1.80958264771
-3.11531812369e+42,8.52837868588,-5.03274370102,-9.51832155266,-8.55319621134
-3.289837383e+42,10.0925579091,-6.04988740379,-1.66568905243,-8.52464844047
-3.47238635046e+42,11.2902791814,-6.83454026783,7.84854254747,-0.78647276892
-3.66326270926e+42,12.0880640332,-7.30776935219,16.4236017667,9.08920982207
-3.86277180586e+42,12.4662427531,-7.41388651925,21.3053459239,12.8391723339
-4.07122664538e+42,12.4195624584,-7.12736033336,20.640469242,5.89158373743
-4.28894786827e+42,11.9572817627,-6.45606445125,14.2896150865,-7.71505136704
-4.51626370653e+42,11.1027477393,-5.44058978323,4.00415871907,-16.6654034051
-4.75350991756e+42,9.89247734991,-4.14977098967,-7.12333243403,-11.5376704708
-5.00102969386e+42,8.37478541777,-2.67304391471,-15.7318610047,4.87935840395
-5.25917354631e+42,6.60801386089,-1.11068876075,-19.3863807832,17.8327092236
-5.52829915888e+42,4.65842678556,0.436702631522,-17.4299436187,14.4459561401
-5.80877121244e+42,2.59784490657,1.87813010192,-11.1456504915,-2.18431176962
-6.10096117495e+42,0.501100146835,3.14020160408,-3.1566892415,-15.3260374065
-6.40524705551e+42,-1.5566008056,4.17235905554,3.68638362535,-12.3963488199
-6.72201311919e+42,-3.50230481808,4.94892243723,7.46089288546,1.63214523874
-7.05164955973e+42,-5.26782625713,5.46807562828,7.86413812089,10.7013278346
-7.3945521267e+42,-6.79204759201,5.74824238887,6.11070149116,6.13237649859
-7.75112170371e+42,-8.02293109469,5.82241272808,4.06810765235,-4.51910393351
-8.12176383405e+42,-8.91918944928,5.73108814948,3.10121003658,-7.50875966528
-8.50688818981e+42,-9.4515748911,5.51473038102,3.31697112653,0.899346693196
-8.90690798041e+42,-9.6037525349,5.20678608207,3.67318178701,10.468131373
-9.32223929632e+42,-9.3727294139,4.82839427608,2.86127007913,8.79809232539
-9.75330038334e+42,-8.7688198889,4.38569989482,0.366924444368,-4.57021226085
-1.02005108427e+43,-7.81514430907,3.87027750252,-3.01341338096,-16.8322518859
-1.06642907522e+43,-6.54667999496,3.26260242577,-5.57360241755,-14.6289625627
-1.11450597023e+43,-5.00890674666,2.5379471748,-5.78504201298,2.19128254602
-1.16432357432e+43,-3.25610504004,1.67370195021,-3.36391465485,19.5238912218
-1.21592342354e+43,-1.34937295855,0.656961521916,0.402363491494,21.7101226491
-1.2693466598e+43,0.645564151094,-0.508805631939,3.31310936072,5.79915550003
-1.324633895e+43,2.66066806507,-1.79909952113,3.51161794037,-15.6786826842
-1.38182506345e+43,4.62793756305,-3.16657851271,0.598178627772,-25.3502663737
-1.44095926221e+43,6.4817058494,-4.54252751949,-4.04423027797,-15.4004184123
-1.50207457834e+43,8.16080279504,-5.84155896605,-7.89877257086,6.22677362638
-1.56520790236e+43,9.61050945791,-6.96902064021,-8.58825462081,22.5085321596
-1.63039472714e+43,10.7842474014,-7.83016930213,-5.09975123974,21.1875357559
-1.69766893111e+43,11.6449597558,-8.33993381871,1.65380335698,4.34519834916
-1.76706254516e+43,12.1661513842,-8.43208449061,9.17920312264,-14.0716614856
-1.83860550185e+43,12.3325647885,-8.06678284921,14.4583653738,-20.1821044326
-1.91232536623e+43,12.1404787973,-7.23573819832,15.2182425714,-11.0494028497
-1.98824704679e+43,11.5976268372,-5.96451630884,10.8630940862,4.34689404615
-2.06639248561e+43,10.7227390744,-4.3118982368,2.69466753407,13.7427033533
-2.14678032626e+43,9.54472351214,-2.36646205481,-6.6189765268,11.6277649902
-2.22942555806e+43,8.10151783444,-0.240713881991,-14.0438012263,2.28821433847
-2.31433913539e+43,6.43865919929,1.93678025613,-17.2301510159,-5.71402088437
-2.4015275704e+43,4.60763142336,4.03069154818,-15.2482062418,-7.44525975425
-2.49099249744e+43,2.66405806344,5.908979792,-8.80893138578,-4.35707483325
-2.58273020768e+43,0.665810531682,7.45289175955,0.027803781877,-0.630442173037
-2.67673115185e+43,-1.32890554396,8.56599762305,8.51304332309,1.59324780035
-2.77297940952e+43,-3.26342672317,9.18140814369,14.0450155916,2.97548631574
-2.8714521227e+43,-5.0844107062,9.26654776599,14.9831319798,4.16177614126
-2.97211889185e+43,-6.74345534916,8.82517224573,11.2148201414,3.79485952759
-3.07494113231e+43,-8.19849926765,7.89658342056,4.24099457117,0.170125235625
-3.17987138881e+43,-9.4149574763,6.5521724324,-3.34447813224,-5.42539403975
-3.28685260612e+43,-10.3665606385,4.8895719226,-8.8510625987,-8.19814172076
-3.3958173535e+43,-11.035879895,3.02486891568,-10.5617984188,-4.04753479714
-3.50668700082e+43,-11.4145330402,1.08347879812,-8.39101487954,5.14835236121
-3.61937084414e+43,-11.5030849541,-0.809641776332,-3.82488653062,11.4442877983
-3.73376517849e+43,-11.3106698752,-2.53970018362,0.827860307977,7.90926893485
-3.84975231576e+43,-10.854371473,-4.01087611974,3.53108390367,-3.51180832114
-3.96719954535e+43,-10.1583993719,-5.15338381448,3.45509997602,-12.5283383893
-4.08595803559e+43,-9.25309698641,-5.9279713344,1.31694124109,-10.3851719165
-4.2058616736e+43,-8.17381005465,-6.32721729492,-1.03721470868,0.913216068762
-4.32672584154e+43,-6.95964460182,-6.37336381616,-1.63061914241,10.4148753418
-4.44834612715e+43,-5.65214641104,-6.11292620552,0.52882725029,9.59853080196
-4.57049696629e+43,-4.29393843183,-5.6088191129,4.77809842565,0.918693993174
-4.69293021548e+43,-2.92735726925,-4.93114113206,8.95674326643,-5.85690288873
-4.81537365217e+43,-1.59313239935,-4.14796833947,10.3872188822,-4.87491163528
-4.9375294006e+43,-0.32914822567,-3.31745207136,7.25736308491,0.161896609626
-5.05907228098e+43,0.830676562286,-2.48226331173,-0.267051981365,1.83032163845
-5.17964807963e+43,1.85736047994,-1.6670745142,-9.81113888204,-1.59549960166
-5.2988717378e+43,2.72765260627,-0.879326225824,-17.6477753163,-4.49514620516
-5.41632545663e+43,3.42462528135,-0.113016356669,-20.2923351027,-1.36126299527
-5.53155671565e+43,3.93805211198,0.645228992589,-16.0916221439,5.93816726781
-5.64407620224e+43,4.26456305186,1.40887033461,-6.05664393751,9.6189984474
-5.75335564916e+43,4.40757016792,2.18414792717,6.44752798336,4.50272976144
-5.85882557719e+43,4.37696079405,2.96392579167,17.0219965754,-5.80658745111
-5.95987293989e+43,4.18856016335,3.72370915845,21.9904436829,-11.9402201788
-6.05583866714e+43,3.86337350166,4.42059469731,19.8408970812,-8.03494019142
-6.14601510411e+43,3.42663169025,4.99560089766,11.7652408795,2.39516334664
-6.229643342e+43,2.90668263454,5.37945813691,1.10665922758,10.0049575954
-6.3059104369e+43,2.33378427897,5.50146025344,-8.03747839232,8.65311704946
-6.37394651266e+43,1.73885867897,5.30040462712,-12.4923282223,0.688272093999
-6.43282174362e+43,1.15226193591,4.7361189265,-11.2824466092,-6.14899735968
-6.48154321282e+43,0.60261708017,3.79975530782,-5.96493621495,-6.27304484946
-6.51905164091e+43,0.115747184843,2.52100534855,0.147211947305,-0.856972008243
-6.54421798092e+43,-0.286261391247,0.970715144903,3.56126411437,4.14865211379
-6.55583987358e+43,-0.585836064668,-0.741946712119,2.30225043247,3.9850320504
-6.55263795767e+43,-0.770501528427,-2.47774713288,-3.0456704367,-0.708198580397
-6.53325202962e+43,-0.833234723645,-4.08022090936,-9.49647952725,-5.034190878
-6.49623704605e+43,-0.772566660334,-5.39163766822,-13.0502830377,-4.73421207071
-6.4400589629e+43,-0.59242597408,-6.27034123266,-10.7342342076,0.10074602602
-6.36309040422e+43,-0.301739483878,-6.60756449794,-2.30468508772,5.66478862393
-6.26360615347e+43,0.0861776045463,-6.34184500308,9.31407571491,7.86481988908
-6.13977845997e+43,0.55439766562,-5.46932596354,19.1982150695,4.96637821751
-5.98967215267e+43,1.08327361685,-4.04852857122,22.7193754238,-1.86874534005
-5.81123955331e+43,1.65139942101,-2.19864514102,17.8549082508,-9.08908116973
-5.60231518075e+43,2.23659052894,-0.0910316584605,6.32624751572,-11.8837994296
-5.36061023811e+43,2.81683773817,2.06565698305,-7.07182848966,-6.85557017013
-5.08370687414e+43,3.37118919744,4.04545253645,-16.6746602337,4.46025923532
-4.76905221018e+43,3.88051968674,5.62826098019,-18.6069768806,14.8212508878
-4.41395212401e+43,4.32815600627,6.62387591571,-12.5700357972,15.8834823683
-4.01556478182e+43,4.70034057168,6.89424875296,-1.87637935573,5.35976777728
-3.57089390955e+43,4.98652672129,6.37149325275,8.2380087349,-9.97716169194
-3.07678179491e+43,5.17950797892,5.06940184259,13.131914542,-19.0124706468
-2.52990201144e+43,5.27538958262,3.08680216925,10.8515808128,-14.9972706861
-1.9267518561e+43,5.27341420647,0.601853822691,2.83049076143,-0.77720891955
-1.26364449217e+43,5.17566006337,-2.14263524198,-7.01465011325,13.6344662907
-5.36700789104e+42,4.98663775388,-4.8617295996,-14.2184329365,18.6021130283
2.58159148224e+42,4.71281619988,-7.25663472094,-15.7533239285,11.3385924766
1.12522476884e+43,4.36210786148,-9.04590116093,-11.1874804483,-2.8651321839
2.06900419059e+43,3.94334352169,-9.99629489006,-2.60117247344,-14.4929787301
3.09423364776e+43,3.46576711393,-9.94994120619,6.55759562444,-15.9972508798
4.20588727794e+43,2.93857822891,-8.84462958057,13.0461513764,-6.84611587376
5.40918725437e+43,2.37054643849,-6.7248027921,15.0901423297,5.99709324262
6.70961426959e+43,1.76971931077,-3.74166769079,12.8422904492,13.2586310889
8.11291837566e+43,1.14324257161,-0.14199618274,7.96518288888,10.5667237274
9.62513018606e+43,0.497306258156,3.75358730106,2.65767058359,1.4909463673
1.12525724436e+44,-0.162778217297,7.58081691261,-1.36933863273,-6.33577619025
1.30018719584e+44,-0.832382252275,10.9673837403,-3.52957987814,-8.05268034934
1.48799719197e+44,-1.50727644244,13.5700619907,-4.3913897638,-4.62760872247
1.68941445836e+44,-2.18330019403,15.1093131323,-5.13476388098,-0.00130942882005
1.90520043411e+44,-2.85602515372,15.3976969145,-6.70462985315,3.18139802995
2.13615211659e+44,-3.52044924764,14.3592015754,-9.09199350229,4.34006068357
2.38310344457e+44,-4.17075395337,12.0376469129,-11.1521673808,3.18792976626
2.64692671968e+44,-4.80015089061,8.59350971764,-11.1137713718,-0.299839665793
2.92853406614e+44,-5.40083686691,4.28971479467,-7.5657226035,-3.99366054222
3.2288789289e+44,-5.9640690431,-0.5319914567,-0.423494789144,-4.10449781341
3.54895761003e+44,-6.48036046398,-5.48157526463,8.67078813319,0.570724297657
3.88981084298e+44,-6.93978292121,-10.1550418812,16.8026932137,5.75266429027
4.25252540486e+44,-7.33235559814,-14.1692337327,20.9325686045,5.21119774561
4.63823576599e+44,-7.64849506955,-17.1939633011,19.1977650461,-1.9708757913
5.04812577655e+44,-7.87949715733,-18.9787646127,11.7633762443,-8.90755247529
5.48343038972e+44,-8.018013679,-19.3721429858,0.84627878152,-7.48134616301
5.94543742065e+44,-8.05848595386,-18.3320020031,-10.0991512251,2.26553038681
6.43548934048e+44,-7.99750245349,-15.9268328742,-17.6929192,10.9063708919
6.95498510454e+44,-7.8340558691,-12.3281107804,-19.8843919998,9.29479568229
7.50538201361e+44,-7.56968243372,-7.79504732534,-16.6212546502,-1.17571816531
8.08819760696e+44,-7.20847259625,-2.65334549863,-9.67046718603,-9.79606434761
8.70501158588e+44,-6.75694961092,2.73008685934,-1.72475828078,-8.33435286014
9.35746776589e+44,-6.22382220007,7.97436984191,4.75028421396,0.207602697533
1.00472760558e+45,-5.61962725564,12.7117689054,8.3950782034,5.9759992329
1.07762144618e+45,-4.95628476039,16.6128483976,9.22038232401,4.0394312111
1.15461311135e+45,-4.24658891284,19.4081575777,8.24733031392,-0.846987672002
1.23589463103e+45,-3.5036633594,20.9052906278,6.78213514855,-1.65086551989
1.32166545843e+45,-2.74041475024,21.0004773616,5.69933957697,1.62740284608
1.41213267766e+45,-1.96901842587,19.6842372976,5.07447704304,2.86796568865
1.50751121239e+45,-1.200460008,17.0410655509,4.32735285002,-0.975146345745
1.60802403506e+45,-0.444144956684,13.2434840355,2.7539180798,-5.37242714859
1.71390237622e+45,0.292416781507,8.54098610631,0.0912350441708,-4.45293254213
1.82538593351e+45,1.00384286372,3.24448018533,-3.24676703475,0.993206043102
1.94272307977e+45,1.68701707888,-2.29308845256,-6.38901833818,4.78721367903
2.0661710695e+45,2.34112407699,-7.69911425702,-8.50077916023,3.65006673191
2.1959962433e+45,2.96757403524,-12.6056462601,-9.20215411855,0.741453548622
2.33247422926e+45,3.56981528576,-16.6743235546,-8.65018984871,0.0237944087473
2.47589014075e+45,4.15303514868,-19.6204026058,-7.27970135376,0.273233591353
2.62653876955e+45,4.72375260455,-21.2341890955,-5.42109995504,-2.23304874491
2.78472477355e+45,5.2893115125,-21.3981275738,-3.07150759639,-6.4267227035
2.95076285797e+45,5.85728771355,-20.0979123844,0.0205422978271,-6.04882782817
3.12497794888e+45,6.43482658422,-17.4262960489,4.00574455527,1.83502339234
3.30770535814e+45,7.0279311128,-13.5787605895,8.55092022309,10.7864889142
3.49929093818e+45,7.64072789326,-8.84081649832,12.7030440577,10.9097896002
3.70009122557e+45,8.27474916071,-3.56737120855,15.1516528956,0.583412564509
3.91047357177e+45,8.92827818535,1.84463666678,14.7923429447,-10.6557712608
4.1308162596e+45,9.59580880052,6.98835306818,11.2860942876,-12.2236222782
4.3615086039e+45,10.2676685894,11.4811984191,5.29343435335,-3.6354068446
4.60295103442e+45,10.9298496638,14.997981353,-1.75445787911,6.12448203221
4.8555551594e+45,11.5640760483,17.2995704612,-8.23770067614,8.9877745286
5.11974380763e+45,12.1481143065,18.2539024682,-12.985034786,5.11941634441
5.3959510471e+45,12.6563145015,17.8467458731,-15.6213083437,0.11308184332
5.6846221779e+45,13.0603580598,16.1807658839,-16.4260165511,-2.31144148683
5.98621369713e+45,13.3301853002,13.4628526254,-15.8024991949,-3.01667778915
6.30119323318e+45,13.4350719247,9.98109983832,-13.7366200409,-4.04087360847
6.63003944681e+45,13.3448206063,6.07406128879,-9.6646402195,-4.8094399621
6.97324189609e+45,13.0310342776,2.09583956391,-2.91161591839,-2.74109212844
7.3313008622e+45,12.4684374849,-1.61899371566,6.51710882942,2.86943044026
7.70472713263e+45,11.6362051303,-4.7867934502,17.2660711143,8.5221299079
8.09404173844e+45,10.5192460307,-7.19935739537,26.559800235,8.94757478529
8.49977564162e+45,9.10938094805,-8.73932110087,30.9618372951,2.44285888569
8.92246936856e+45,7.40635547235,-9.38526649308,27.7753251899,-6.4892430245
9.36267258507e+45,5.41863370633,-9.20650723953,16.4900347278,-10.7513536354
9.82094360853e+45,3.16392677782,-8.34860097636,-0.475357917572,-7.30055033065
1.02978488517e+46,0.669419148707,-7.01158719451,-18.2506517001,0.258334696409
